,,ohlc,ohlc,ohlc,ohlc
cbse,2021-02-24 07:00:00,50098.05,50164.93,49926.53,50006.88
cbse,2021-02-24 07:05:00,50011.74,50095.0,49721.87,49821.73
cbse,2021-02-24 07:10:00,49821.72,49841.65,49538.73,49548.22
cbse,2021-02-24 07:15:00,49548.22,49863.18,49520.91,49709.43
cbse,2021-02-24 07:20:00,49708.78,50041.15,49708.78,49974.05
cbse,2021-02-24 07:25:00,49974.05,49990.49,49600.0,49696.16
cbse,2021-02-24 07:30:00,49696.17,50043.39,49696.17,49972.35
cbse,2021-02-24 07:35:00,49972.35,50243.01,49917.53,50141.45
cbse,2021-02-24 07:40:00,50139.79,50179.91,50024.16,50088.56
cbse,2021-02-24 07:45:00,50075.47,50247.22,49971.6,50182.55
cbse,2021-02-24 07:50:00,50192.94,50350.0,50058.97,50133.73
cbse,2021-02-24 07:55:00,50125.0,50205.29,50053.88,50082.62
cbse,2021-02-24 08:00:00,50090.93,50214.04,49782.86,50208.48
cbse,2021-02-24 08:05:00,50214.05,50500.0,50128.51,50480.01
cbse,2021-02-24 08:10:00,50480.01,50499.76,50330.4,50496.62
cbse,2021-02-24 08:15:00,50496.62,50888.71,50495.85,50753.82
cbse,2021-02-24 08:20:00,50733.82,50760.85,50572.9,50684.57
cbse,2021-02-24 08:25:00,50686.11,50720.0,50549.77,50643.76
cbse,2021-02-24 08:30:00,50644.06,50891.81,50636.08,50710.03
cbse,2021-02-24 08:35:00,50705.46,50840.33,50641.46,50730.55
cbse,2021-02-24 08:40:00,50730.55,50738.24,50402.51,50433.83
cbse,2021-02-24 08:45:00,50433.82,50533.48,50338.02,50483.38
cbse,2021-02-24 08:50:00,50483.28,50714.85,50463.22,50665.55
cbse,2021-02-24 08:55:00,50665.54,50752.41,50601.85,50666.7
cbse,2021-02-24 09:00:00,50664.17,50668.53,50439.98,50492.19
cbse,2021-02-24 09:05:00,50493.09,50623.15,50400.0,50480.17
cbse,2021-02-24 09:10:00,50469.75,50608.34,50356.56,50606.88
cbse,2021-02-24 09:15:00,50609.49,50980.95,50606.87,50938.26
cbse,2021-02-24 09:20:00,50941.33,50991.3,50762.8,50768.48
cbse,2021-02-24 09:25:00,50768.49,50877.11,50696.7,50787.29
cbse,2021-02-24 09:30:00,50796.87,50992.78,50795.02,50861.42
cbse,2021-02-24 09:35:00,50845.75,51257.61,50822.12,51244.64
cbse,2021-02-24 09:40:00,51249.44,51415.41,51100.0,51297.19
cbse,2021-02-24 09:45:00,51297.19,51354.82,50965.06,50980.03
cbse,2021-02-24 09:50:00,50977.5,51074.54,50888.2,50905.98
cbse,2021-02-24 09:55:00,50908.69,50928.92,50875.38,50900.68
cbse,2021-02-24 10:00:00,50904.97,51055.38,50891.11,50894.05
cbse,2021-02-24 10:05:00,50891.11,51016.48,50721.66,50981.9
cbse,2021-02-24 10:10:00,50981.9,50981.9,50611.35,50664.21
cbse,2021-02-24 10:15:00,50664.22,50674.01,50352.36,50549.05
cbse,2021-02-24 10:20:00,50541.86,50792.58,50234.57,50239.12
cbse,2021-02-24 10:25:00,50239.13,50556.76,50172.36,50448.15
cbse,2021-02-24 10:30:00,50458.24,50644.65,50448.78,50526.86
cbse,2021-02-24 10:35:00,50526.08,50527.26,50264.82,50353.43
cbse,2021-02-24 10:40:00,50353.43,50581.7,50353.43,50575.77
cbse,2021-02-24 10:45:00,50576.45,50633.57,50500.0,50566.27
cbse,2021-02-24 10:50:00,50551.38,50607.19,50349.91,50407.68
cbse,2021-02-24 10:55:00,50404.48,50460.16,50110.0,50134.22
cbse,2021-02-24 11:00:00,50129.71,50525.28,50129.7,50453.6
cbse,2021-02-24 11:05:00,50472.83,50637.36,50431.54,50530.32
cbse,2021-02-24 11:10:00,50526.66,50599.0,50409.97,50443.75
cbse,2021-02-24 11:15:00,50430.58,50491.47,50281.19,50341.61
cbse,2021-02-24 11:20:00,50358.18,50898.44,50343.01,50861.17
cbse,2021-02-24 11:25:00,50854.24,50939.86,50750.0,50777.86
cbse,2021-02-24 11:30:00,50777.86,50893.21,50675.51,50697.49
cbse,2021-02-24 11:35:00,50697.49,50767.11,50618.93,50625.91
cbse,2021-02-24 11:40:00,50625.91,50691.8,50370.82,50390.97
cbse,2021-02-24 11:45:00,50395.25,50490.16,50323.54,50386.39
cbse,2021-02-24 11:50:00,50386.38,50414.69,50222.22,50328.88
cbse,2021-02-24 11:55:00,50328.87,50395.0,50317.58,50380.0
cbse,2021-02-24 12:00:00,50379.99,50646.09,50373.62,50603.66
cbse,2021-02-24 12:05:00,50603.66,50773.92,50501.0,50534.86
cbse,2021-02-24 12:10:00,50557.5,50877.05,50368.45,50851.89
cbse,2021-02-24 12:15:00,50846.8,50950.25,50752.62,50768.53
cbse,2021-02-24 12:20:00,50768.54,51140.15,50516.28,51127.27
cbse,2021-02-24 12:25:00,51129.79,51216.87,50858.14,51143.17
cbse,2021-02-24 12:30:00,51162.91,51279.84,51039.0,51271.69
cbse,2021-02-24 12:35:00,51279.51,51332.84,51071.15,51195.26
cbse,2021-02-24 12:40:00,51195.26,51199.31,50900.84,50906.76
cbse,2021-02-24 12:45:00,50903.01,51084.45,50897.3,51032.74
cbse,2021-02-24 12:50:00,51032.74,51043.78,50807.4,50849.99
cbse,2021-02-24 12:55:00,50849.99,50850.0,50635.86,50738.3
cbse,2021-02-24 13:00:00,50738.3,51123.31,50733.36,50972.5
cbse,2021-02-24 13:05:00,50972.5,50977.27,50514.93,50580.83
cbse,2021-02-24 13:10:00,50573.27,50724.67,50395.21,50441.83
cbse,2021-02-24 13:15:00,50440.0,50449.06,49522.74,49565.85
cbse,2021-02-24 13:20:00,49566.4,49969.69,49474.58,49834.71
cbse,2021-02-24 13:25:00,49839.01,49969.69,49559.08,49616.95
cbse,2021-02-24 13:30:00,49780.06,49790.68,49000.0,49154.78
cbse,2021-02-24 13:35:00,49141.86,49529.06,49123.6,49264.33
cbse,2021-02-24 13:40:00,49258.55,49547.85,49257.69,49499.58
cbse,2021-02-24 13:45:00,49492.84,49867.0,49302.92,49745.18
cbse,2021-02-24 13:50:00,49745.19,49782.85,49534.37,49644.95
cbse,2021-02-24 13:55:00,49652.88,49652.88,49371.9,49479.41
cbse,2021-02-24 14:00:00,49479.41,49804.39,49479.4,49776.92
cbse,2021-02-24 14:05:00,49775.0,49788.29,49288.0,49365.97
cbse,2021-02-24 14:10:00,49354.82,49461.7,49150.0,49434.83
cbse,2021-02-24 14:15:00,49434.83,49659.09,49287.49,49649.32
cbse,2021-02-24 14:20:00,49649.32,49649.32,49383.58,49419.89
cbse,2021-02-24 14:25:00,49419.88,49544.99,49334.42,49492.97
cbse,2021-02-24 14:30:00,49483.59,49685.48,49358.8,49389.6
cbse,2021-02-24 14:35:00,49389.61,49412.04,49092.3,49344.89
cbse,2021-02-24 14:40:00,49344.89,49376.22,48731.33,48763.07
cbse,2021-02-24 14:45:00,48751.7,49241.71,48751.7,49187.77
cbse,2021-02-24 14:50:00,49187.76,49187.77,48912.39,49043.12
cbse,2021-02-24 14:55:00,49051.0,49450.0,49051.0,49427.61
cbse,2021-02-24 15:00:00,49427.61,49641.49,49379.08,49512.38
cbse,2021-02-24 15:05:00,49512.38,49512.38,49180.82,49194.17
cbse,2021-02-24 15:10:00,49194.46,49194.46,48847.09,48935.05
cbse,2021-02-24 15:15:00,48935.06,49121.73,48665.0,48744.06
cbse,2021-02-24 15:20:00,48731.61,48878.22,48500.0,48840.25
cbse,2021-02-24 15:25:00,48826.37,49222.01,48810.08,49178.48
cbse,2021-02-24 15:30:00,49178.47,49379.0,49022.9,49300.72
cbse,2021-02-24 15:35:00,49300.72,49617.3,49300.71,49417.82
cbse,2021-02-24 15:40:00,49420.01,49460.0,49175.0,49277.63
cbse,2021-02-24 15:45:00,49276.13,49717.45,49268.86,49516.62
cbse,2021-02-24 15:50:00,49497.88,49637.99,49493.23,49575.99
cbse,2021-02-24 15:55:00,49573.08,49877.97,49569.61,49850.22
cbse,2021-02-24 16:00:00,49850.0,50144.92,49800.01,49914.51
cbse,2021-02-24 16:05:00,49914.5,49998.99,49785.86,49875.94
cbse,2021-02-24 16:10:00,49887.21,49908.65,49659.55,49740.52
cbse,2021-02-24 16:15:00,49747.9,49760.68,49566.55,49599.49
cbse,2021-02-24 16:20:00,49597.29,49833.81,49365.0,49554.63
cbse,2021-02-24 16:25:00,49554.63,49639.18,49460.1,49513.85
cbse,2021-02-24 16:30:00,49524.42,49804.84,49501.0,49685.0
cbse,2021-02-24 16:35:00,49688.8,49882.8,49688.8,49767.14
cbse,2021-02-24 16:40:00,49767.14,49767.14,49600.0,49625.57
cbse,2021-02-24 16:45:00,49625.57,49699.88,49555.1,49670.03
cbse,2021-02-24 16:50:00,49670.03,49823.84,49550.0,49555.23
cbse,2021-02-24 16:55:00,49550.0,49628.74,49353.95,49371.5
cbse,2021-02-24 17:00:00,49371.49,49656.22,49360.64,49643.79
cbse,2021-02-24 17:05:00,49642.31,49999.0,49561.08,49935.06
cbse,2021-02-24 17:10:00,49935.06,49985.81,49747.57,49787.34
cbse,2021-02-24 17:15:00,49780.89,49922.01,49780.88,49876.98
cbse,2021-02-24 17:20:00,49876.97,49961.49,49831.53,49920.02
cbse,2021-02-24 17:25:00,49920.01,49920.01,49720.37,49740.88
cbse,2021-02-24 17:30:00,49744.8,49900.0,49637.27,49696.16
cbse,2021-02-24 17:35:00,49697.6,49855.28,49662.73,49774.96
cbse,2021-02-24 17:40:00,49774.96,49930.37,49748.29,49901.88
cbse,2021-02-24 17:45:00,49901.88,49920.24,49785.91,49819.12
cbse,2021-02-24 17:50:00,49819.12,49859.65,49801.82,49857.64
cbse,2021-02-24 17:55:00,49847.42,50113.72,49847.41,50096.69
cbse,2021-02-24 18:00:00,50096.69,50103.57,49960.7,49997.94
cbse,2021-02-24 18:05:00,49997.94,49997.94,49735.22,49884.71
cbse,2021-02-24 18:10:00,49884.7,49925.42,49650.0,49684.08
cbse,2021-02-24 18:15:00,49684.08,49820.0,49582.18,49589.59
cbse,2021-02-24 18:20:00,49589.59,49684.72,49544.84,49676.87
cbse,2021-02-24 18:25:00,49676.87,49740.91,49654.91,49685.15
cbse,2021-02-24 18:30:00,49685.14,49955.53,49658.25,49952.15
cbse,2021-02-24 18:35:00,49952.15,50018.91,49901.1,49934.71
cbse,2021-02-24 18:40:00,49940.0,49955.31,49860.37,49891.6
cbse,2021-02-24 18:45:00,49891.59,49896.22,49766.83,49854.42
cbse,2021-02-24 18:50:00,49854.62,49854.62,49681.44,49703.25
cbse,2021-02-24 18:55:00,49703.25,49754.43,49600.0,49619.18
cbse,2021-02-24 19:00:00,49619.19,49733.51,49608.46,49642.35
cbse,2021-02-24 19:05:00,49635.72,49635.72,49280.0,49396.52
cbse,2021-02-24 19:10:00,49399.89,49713.38,49391.31,49397.01
cbse,2021-02-24 19:15:00,49397.01,49540.57,49397.0,49515.48
cbse,2021-02-24 19:20:00,49520.26,49576.12,49484.44,49529.13
cbse,2021-02-24 19:25:00,49535.77,49536.51,49400.0,49474.27
cbse,2021-02-24 19:30:00,49472.47,49472.47,49153.96,49203.05
cbse,2021-02-24 19:35:00,49203.06,49216.19,48833.24,48892.5
cbse,2021-02-24 19:40:00,48895.62,49165.92,48895.62,49013.46
cbse,2021-02-24 19:45:00,49013.46,49241.73,48960.0,49032.36
cbse,2021-02-24 19:50:00,49032.36,49172.73,48950.0,48957.3
cbse,2021-02-24 19:55:00,48952.66,49088.14,48900.0,48990.27
cbse,2021-02-24 20:00:00,48990.27,49276.8,48870.8,49224.98
cbse,2021-02-24 20:05:00,49224.99,49227.05,49046.28,49059.13
cbse,2021-02-24 20:10:00,49059.13,49239.7,49014.97,49204.33
cbse,2021-02-24 20:15:00,49204.33,49208.52,48950.0,48950.01
cbse,2021-02-24 20:20:00,48950.0,49030.0,48805.0,48838.06
cbse,2021-02-24 20:25:00,48839.88,48909.78,48764.88,48898.07
cbse,2021-02-24 20:30:00,48898.08,48898.08,48625.01,48722.33
cbse,2021-02-24 20:35:00,48721.77,48894.69,48608.58,48889.19
cbse,2021-02-24 20:40:00,48888.32,48997.6,48669.46,48671.82
cbse,2021-02-24 20:45:00,48675.05,48896.25,48665.82,48885.63
cbse,2021-02-24 20:50:00,48886.15,49002.5,48861.28,48987.51
cbse,2021-02-24 20:55:00,48987.53,49259.65,48916.53,49174.4
cbse,2021-02-24 21:00:00,49174.41,49174.41,48956.2,48959.31
cbse,2021-02-24 21:05:00,48959.3,49000.0,48642.82,48736.99
cbse,2021-02-24 21:10:00,48736.99,48736.99,48550.0,48552.08
cbse,2021-02-24 21:15:00,48552.09,48644.47,48259.0,48275.01
cbse,2021-02-24 21:20:00,48279.03,48579.0,48150.0,48509.74
cbse,2021-02-24 21:25:00,48510.61,48510.61,48172.42,48173.98
cbse,2021-02-24 21:30:00,48178.24,48327.04,48169.59,48326.41
cbse,2021-02-24 21:35:00,48326.41,48550.0,48286.0,48418.26
cbse,2021-02-24 21:40:00,48429.29,48519.03,48382.0,48471.9
cbse,2021-02-24 21:45:00,48475.1,48484.75,48212.59,48283.87
cbse,2021-02-24 21:50:00,48264.45,48379.4,48111.0,48376.5
cbse,2021-02-24 21:55:00,48376.5,48935.04,48307.06,48757.56
cbse,2021-02-24 22:00:00,48758.08,48760.22,48385.58,48450.55
cbse,2021-02-24 22:05:00,48450.54,48528.24,48137.14,48150.01
cbse,2021-02-24 22:10:00,48150.01,48411.72,48078.62,48187.04
cbse,2021-02-24 22:15:00,48187.05,48497.92,48183.4,48344.92
cbse,2021-02-24 22:20:00,48341.96,48479.87,48305.39,48479.29
cbse,2021-02-24 22:25:00,48479.28,48710.27,48436.76,48710.06
cbse,2021-02-24 22:30:00,48710.06,48929.03,48582.28,48921.53
cbse,2021-02-24 22:35:00,48927.44,48987.38,48617.18,48707.98
cbse,2021-02-24 22:40:00,48706.21,48815.0,48599.56,48599.56
cbse,2021-02-24 22:45:00,48599.55,48755.38,48500.0,48705.48
cbse,2021-02-24 22:50:00,48705.48,48850.0,48699.18,48849.99
cbse,2021-02-24 22:55:00,48849.99,48934.96,48739.56,48850.4
cbse,2021-02-24 23:00:00,48842.66,49261.52,48775.05,49191.95
cbse,2021-02-24 23:05:00,49191.95,49549.5,49171.32,49458.89
cbse,2021-02-24 23:10:00,49452.93,49452.93,49263.56,49398.7
cbse,2021-02-24 23:15:00,49394.62,49394.62,49114.91,49191.93
cbse,2021-02-24 23:20:00,49191.93,49480.28,49191.93,49367.01
cbse,2021-02-24 23:25:00,49367.01,49503.66,49241.4,49360.0
cbse,2021-02-24 23:30:00,49359.99,49559.06,49359.99,49398.17
cbse,2021-02-24 23:35:00,49398.17,49762.44,49383.22,49609.33
cbse,2021-02-24 23:40:00,49586.1,49639.62,49500.0,49609.76
cbse,2021-02-24 23:45:00,49609.77,49788.0,49568.88,49713.82
cbse,2021-02-24 23:50:00,49717.03,49751.92,49525.99,49600.64
cbse,2021-02-24 23:55:00,49600.65,49750.0,49527.97,49737.82
gmni,2021-02-24 00:00:00,48923.48,49130.5,48577.87,48629.94
gmni,2021-02-24 00:05:00,48648.33,48747.55,48523.9,48613.89
gmni,2021-02-24 00:10:00,48630.73,48630.73,48151.91,48157.78
gmni,2021-02-24 00:15:00,48144.63,48151.91,47610.95,47807.48
gmni,2021-02-24 00:20:00,47793.06,47830.93,47000.01,47114.02
gmni,2021-02-24 00:25:00,47136.56,47352.0,47000.12,47260.0
gmni,2021-02-24 00:30:00,47247.96,47708.5,47243.76,47693.11
gmni,2021-02-24 00:35:00,47667.88,47845.65,47597.78,47725.29
gmni,2021-02-24 00:40:00,47802.79,47899.99,47610.95,47679.67
gmni,2021-02-24 00:45:00,47738.92,47948.71,47729.43,47791.65
gmni,2021-02-24 00:50:00,47782.61,48249.04,47753.1,48207.99
gmni,2021-02-24 00:55:00,48187.02,48526.33,48182.13,48500.0
gmni,2021-02-24 01:00:00,48510.28,48716.49,48442.89,48556.69
gmni,2021-02-24 01:05:00,48559.57,48867.7,48520.36,48794.0
gmni,2021-02-24 01:10:00,48775.81,48988.95,48750.0,48784.18
gmni,2021-02-24 01:15:00,48779.42,49085.44,48776.98,49050.19
gmni,2021-02-24 01:20:00,49050.09,49200.0,48893.12,49200.0
gmni,2021-02-24 01:25:00,49188.48,49380.0,49158.06,49214.54
gmni,2021-02-24 01:30:00,49233.05,49233.05,48764.28,49031.18
gmni,2021-02-24 01:35:00,49026.28,49309.32,48954.55,49300.0
gmni,2021-02-24 01:40:00,49295.07,49901.18,49295.07,49732.09
gmni,2021-02-24 01:45:00,49699.99,49979.66,49650.93,49847.79
gmni,2021-02-24 01:50:00,49826.92,49826.92,49500.0,49812.77
gmni,2021-02-24 01:55:00,49812.78,50331.36,49666.72,50227.97
gmni,2021-02-24 02:00:00,50257.72,50573.59,49880.25,50573.56
gmni,2021-02-24 02:05:00,50613.36,50613.36,50244.91,50357.14
gmni,2021-02-24 02:10:00,50358.69,50396.66,50021.6,50335.96
gmni,2021-02-24 02:15:00,50335.53,50372.31,49890.0,50097.07
gmni,2021-02-24 02:20:00,50097.07,50150.9,49833.0,49861.46
gmni,2021-02-24 02:25:00,49863.79,50159.11,49863.79,50063.91
gmni,2021-02-24 02:30:00,50086.98,50376.43,50033.6,50250.08
gmni,2021-02-24 02:35:00,50250.08,50475.0,50244.6,50354.74
gmni,2021-02-24 02:40:00,50340.39,50385.51,50057.78,50147.76
gmni,2021-02-24 02:45:00,50138.13,50472.25,50138.13,50308.1
gmni,2021-02-24 02:50:00,50343.81,50456.42,50266.65,50350.42
gmni,2021-02-24 02:55:00,50386.06,50430.22,50202.55,50244.25
gmni,2021-02-24 03:00:00,50200.0,50573.39,50054.16,50486.04
gmni,2021-02-24 03:05:00,50481.46,50573.45,50312.56,50369.76
gmni,2021-02-24 03:10:00,50365.29,50537.29,50299.09,50438.17
gmni,2021-02-24 03:15:00,50413.11,50500.28,50250.0,50483.89
gmni,2021-02-24 03:20:00,50513.89,50513.89,50264.35,50311.06
gmni,2021-02-24 03:25:00,50319.77,50351.45,50222.58,50276.37
gmni,2021-02-24 03:30:00,50276.37,50387.09,50236.69,50387.09
gmni,2021-02-24 03:35:00,50387.09,50533.57,50313.94,50533.57
gmni,2021-02-24 03:40:00,50551.73,50575.5,50390.29,50492.34
gmni,2021-02-24 03:45:00,50471.01,50744.1,50332.53,50737.47
gmni,2021-02-24 03:50:00,50804.29,50934.91,50747.19,50860.25
gmni,2021-02-24 03:55:00,50875.25,51000.0,50821.94,50965.74
gmni,2021-02-24 04:00:00,50943.71,51143.14,50943.71,51059.78
gmni,2021-02-24 04:05:00,51087.27,51285.34,51082.55,51191.91
gmni,2021-02-24 04:10:00,51248.29,51347.11,51160.53,51311.65
gmni,2021-02-24 04:15:00,51311.65,51397.44,50956.21,51009.15
gmni,2021-02-24 04:20:00,51008.07,51200.33,50849.6,51071.79
gmni,2021-02-24 04:25:00,51096.94,51096.94,50680.4,50730.36
gmni,2021-02-24 04:30:00,50729.44,50930.21,50669.85,50782.79
gmni,2021-02-24 04:35:00,50782.8,50886.28,50635.18,50641.49
gmni,2021-02-24 04:40:00,50641.17,50648.51,50350.01,50350.01
gmni,2021-02-24 04:45:00,50350.97,50729.91,50350.97,50722.19
gmni,2021-02-24 04:50:00,50733.66,50966.54,50684.19,50898.25
gmni,2021-02-24 04:55:00,50898.68,50912.22,50645.41,50645.41
gmni,2021-02-24 05:00:00,50713.91,50900.0,50713.91,50881.81
gmni,2021-02-24 05:05:00,50894.94,51015.63,50875.23,50971.58
gmni,2021-02-24 05:10:00,50971.59,50971.59,50643.94,50643.94
gmni,2021-02-24 05:15:00,50657.55,50657.55,50222.25,50235.52
gmni,2021-02-24 05:20:00,50232.82,50402.38,50002.51,50124.97
gmni,2021-02-24 05:25:00,50139.08,50439.89,50051.37,50406.91
gmni,2021-02-24 05:30:00,50378.51,50402.99,50202.82,50319.9
gmni,2021-02-24 05:35:00,50314.61,50513.79,50261.74,50502.05
gmni,2021-02-24 05:40:00,50502.05,50546.71,50264.55,50421.82
gmni,2021-02-24 05:45:00,50423.06,50536.17,50256.95,50282.37
gmni,2021-02-24 05:50:00,50283.31,50489.12,50257.0,50363.52
gmni,2021-02-24 05:55:00,50339.38,50433.34,50200.0,50212.6
gmni,2021-02-24 06:00:00,50253.37,50575.27,50253.37,50512.45
gmni,2021-02-24 06:05:00,50551.7,50703.1,50429.85,50509.41
gmni,2021-02-24 06:10:00,50539.36,50557.9,49600.01,49735.0
gmni,2021-02-24 06:15:00,49735.0,49932.47,49450.82,49697.09
gmni,2021-02-24 06:20:00,49707.64,50147.76,49565.52,50096.25
gmni,2021-02-24 06:25:00,50078.67,50079.92,49601.31,49610.76
gmni,2021-02-24 06:30:00,49642.27,49919.03,49598.39,49781.67
gmni,2021-02-24 06:35:00,49765.01,49877.57,49543.68,49865.91
gmni,2021-02-24 06:40:00,49865.42,50073.44,49716.4,50036.24
gmni,2021-02-24 06:45:00,50053.36,50428.29,50037.22,50204.83
gmni,2021-02-24 06:50:00,50212.85,50212.85,49935.11,49992.41
gmni,2021-02-24 06:55:00,49978.47,50176.44,49957.97,50140.49
gmni,2021-02-24 07:00:00,50125.63,50183.63,49940.55,50011.86
gmni,2021-02-24 07:05:00,50034.07,50080.62,49722.2,49820.62
gmni,2021-02-24 07:10:00,49817.43,49889.83,49526.44,49554.32
gmni,2021-02-24 07:15:00,49555.28,49872.38,49543.72,49705.2
gmni,2021-02-24 07:20:00,49793.21,50051.59,49793.2,49976.32
gmni,2021-02-24 07:25:00,49989.18,49997.99,49614.66,49679.13
gmni,2021-02-24 07:30:00,49717.54,50034.96,49704.76,49981.82
gmni,2021-02-24 07:35:00,49955.0,50247.09,49931.8,50124.43
gmni,2021-02-24 07:40:00,50125.19,50205.51,50022.35,50090.29
gmni,2021-02-24 07:45:00,50090.15,50237.82,49997.59,50209.58
gmni,2021-02-24 07:50:00,50234.96,50363.01,50097.88,50162.09
gmni,2021-02-24 07:55:00,50136.07,50207.18,50060.47,50095.0
gmni,2021-02-24 08:00:00,50041.59,50214.01,49845.77,50214.01
gmni,2021-02-24 08:05:00,50214.01,50483.48,50207.79,50466.55
gmni,2021-02-24 08:10:00,50453.06,50500.0,50367.4,50500.0
gmni,2021-02-24 08:15:00,50500.28,50899.0,50500.0,50753.22
gmni,2021-02-24 08:20:00,50738.23,50748.42,50582.74,50674.02
gmni,2021-02-24 08:25:00,50634.82,50702.12,50531.96,50596.94
gmni,2021-02-24 08:30:00,50649.48,50904.42,50649.48,50736.73
gmni,2021-02-24 08:35:00,50723.23,50849.92,50649.86,50732.21
gmni,2021-02-24 08:40:00,50689.91,50689.91,50387.99,50420.79
gmni,2021-02-24 08:45:00,50463.3,50533.53,50302.63,50501.51
gmni,2021-02-24 08:50:00,50580.66,50743.14,50501.51,50662.13
gmni,2021-02-24 08:55:00,50662.71,50785.03,50616.15,50684.06
gmni,2021-02-24 09:00:00,50689.09,50689.09,50460.28,50480.86
gmni,2021-02-24 09:05:00,50493.82,50600.92,50405.08,50458.9
gmni,2021-02-24 09:10:00,50470.83,50600.0,50351.27,50589.54
gmni,2021-02-24 09:15:00,50600.0,50981.64,50600.0,50926.52
gmni,2021-02-24 09:20:00,50932.27,51058.84,50752.34,50762.61
gmni,2021-02-24 09:25:00,50799.1,50869.61,50706.46,50789.26
gmni,2021-02-24 09:30:00,50810.3,51006.95,50789.26,50853.7
gmni,2021-02-24 09:35:00,50852.75,51213.71,50831.83,51211.19
gmni,2021-02-24 09:40:00,51213.71,51442.01,51099.0,51316.56
gmni,2021-02-24 09:45:00,51300.0,51365.98,51000.0,51000.01
gmni,2021-02-24 09:50:00,51000.0,51097.73,50892.98,50904.95
gmni,2021-02-24 09:55:00,50934.56,50935.46,50862.1,50901.73
gmni,2021-02-24 10:00:00,50915.34,51044.54,50904.99,50904.99
gmni,2021-02-24 10:05:00,50909.42,51008.85,50743.0,51008.85
gmni,2021-02-24 10:10:00,51000.01,51000.01,50601.58,50700.0
gmni,2021-02-24 10:15:00,50601.58,50660.67,50399.99,50584.4
gmni,2021-02-24 10:20:00,50540.0,50661.87,50262.43,50262.43
gmni,2021-02-24 10:25:00,50262.43,50549.95,50175.98,50455.23
gmni,2021-02-24 10:30:00,50442.21,50641.09,50429.07,50519.58
gmni,2021-02-24 10:35:00,50508.69,50521.8,50258.94,50377.47
gmni,2021-02-24 10:40:00,50403.42,50573.31,50368.99,50571.66
gmni,2021-02-24 10:45:00,50587.07,50644.76,50487.38,50563.37
gmni,2021-02-24 10:50:00,50542.9,50587.91,50336.29,50382.69
gmni,2021-02-24 10:55:00,50366.28,50436.34,50121.89,50121.89
gmni,2021-02-24 11:00:00,50152.87,50536.81,50121.89,50460.87
gmni,2021-02-24 11:05:00,50535.74,50631.91,50513.21,50530.45
gmni,2021-02-24 11:10:00,50522.79,50598.37,50423.72,50448.45
gmni,2021-02-24 11:15:00,50451.86,50484.17,50299.09,50372.09
gmni,2021-02-24 11:20:00,50431.91,50903.02,50364.53,50880.99
gmni,2021-02-24 11:25:00,50854.97,50957.67,50770.66,50778.39
gmni,2021-02-24 11:30:00,50788.33,50880.7,50670.39,50688.99
gmni,2021-02-24 11:35:00,50686.43,50754.29,50622.76,50622.76
gmni,2021-02-24 11:40:00,50633.57,50710.79,50360.64,50404.3
gmni,2021-02-24 11:45:00,50453.55,50492.72,50345.0,50389.34
gmni,2021-02-24 11:50:00,50374.54,50434.55,50238.25,50328.84
gmni,2021-02-24 11:55:00,50349.79,50405.39,50321.81,50360.62
gmni,2021-02-24 12:00:00,50409.14,50655.72,50377.9,50615.37
gmni,2021-02-24 12:05:00,50589.59,50807.55,50468.22,50500.3
gmni,2021-02-24 12:10:00,50526.25,50856.71,50382.19,50849.51
gmni,2021-02-24 12:15:00,50785.43,50963.22,50733.13,50759.94
gmni,2021-02-24 12:20:00,50771.42,51204.03,50768.07,51111.29
gmni,2021-02-24 12:25:00,51130.19,51212.69,50973.85,51140.64
gmni,2021-02-24 12:30:00,51165.27,51284.04,51055.64,51283.95
gmni,2021-02-24 12:35:00,51294.89,51364.74,51096.68,51236.86
gmni,2021-02-24 12:40:00,51236.81,51236.81,50926.93,50949.94
